satisfaction,evaluation,projects,hours,history,accident,left,promotion,department,salary
0.93,0.53,0.010212166096987352,0.008040675019931769,0.0043080243187625265,No,No,No,management,medium
0.11,0.79,0.01225459931638482,0.011588031646372255,0.008616048637525053,No,Yes,No,technical,medium
0.59,0.86,0.008169732877589882,0.010247919143050293,0.0043080243187625265,No,No,No,sales,medium
0.19,0.85,0.01225459931638482,0.010208504069423176,0.006462036478143789,Yes,No,No,management,low
0.82,0.59,0.010212166096987352,0.007922429799050418,0.006462036478143789,No,No,No,technical,low
0.85,0.9,0.00612729965819241,0.007252373547389438,0.006462036478143789,Yes,No,No,management,low
0.86,0.82,0.008169732877589882,0.010799730173829923,0.0043080243187625265,Yes,No,No,sales,low
0.62,0.79,0.008169732877589882,0.010563239732067225,0.012924072956287579,No,No,No,sales,medium
0.9,0.69,0.008169732877589882,0.006858222811118273,0.0043080243187625265,No,No,No,technical,low
0.44,0.54,0.004084866438794941,0.005951676117694593,0.006462036478143789,No,Yes,No,technical,low
0.41,0.48,0.004084866438794941,0.00496629927701668,0.006462036478143789,No,Yes,No,technical,low
0.96,0.82,0.008169732877589882,0.009617277965016428,0.006462036478143789,No,No,No,management,high
0.43,0.53,0.004084866438794941,0.005715185675931894,0.006462036478143789,No,Yes,No,management,low
0.92,0.6,0.00612729965819241,0.007804184578169069,0.0043080243187625265,No,No,No,sales,medium
0.5,0.77,0.00612729965819241,0.010444994511185876,0.006462036478143789,No,No,No,management,medium
0.84,0.9,0.00612729965819241,0.007015883105626739,0.0043080243187625265,No,No,No,sales,medium
0.91,0.56,0.008169732877589882,0.009893183480406244,0.008616048637525053,No,No,No,technical,medium
0.3,0.61,0.00612729965819241,0.005439280160542078,0.010770060796906317,No,No,No,sales,medium
0.52,0.67,0.008169732877589882,0.008513655903457167,0.006462036478143789,No,No,No,management,medium
0.85,0.83,0.008169732877589882,0.008631901124338516,0.006462036478143789,No,No,No,technical,low
0.24,0.89,0.010212166096987352,0.0066611474429826905,0.008616048637525053,No,No,No,management,low
0.66,0.64,0.008169732877589882,0.008040675019931769,0.0043080243187625265,No,No,No,technical,low
0.86,0.93,0.004084866438794941,0.010247919143050293,0.0043080243187625265,No,No,No,management,low
0.86,0.95,0.008169732877589882,0.007252373547389438,0.006462036478143789,No,No,No,sales,low
0.82,0.49,0.008169732877589882,0.007094713252880972,0.0043080243187625265,No,No,No,technical,low
0.78,0.58,0.00612729965819241,0.006069921338575942,0.006462036478143789,No,No,No,management,low
0.99,0.97,0.00612729965819241,0.010129673922168942,0.0043080243187625265,No,No,No,management,medium
0.87,0.74,0.008169732877589882,0.007015883105626739,0.0043080243187625265,Yes,No,No,management,medium
0.55,0.69,0.00612729965819241,0.008868391566101214,0.0043080243187625265,No,No,No,sales,medium
0.94,0.61,0.008169732877589882,0.007843599651796186,0.006462036478143789,No,No,No,sales,low
0.63,0.52,0.010212166096987352,0.008237750388067351,0.017232097275050106,Yes,No,No,technical,low
0.63,0.67,0.008169732877589882,0.00587284597044036,0.006462036478143789,Yes,No,No,sales,medium
0.36,0.54,0.004084866438794941,0.005360450013287846,0.006462036478143789,No,Yes,No,management,low
0.56,0.84,0.008169732877589882,0.00587284597044036,0.008616048637525053,Yes,No,No,management,medium
0.47,0.43,0.008169732877589882,0.009696108112270662,0.006462036478143789,No,No,No,management,low
0.45,0.54,0.004084866438794941,0.00508454449789803,0.006462036478143789,No,Yes,No,technical,medium
0.68,0.52,0.010212166096987352,0.008001259946304651,0.006462036478143789,No,No,No,management,low
0.95,0.53,0.00612729965819241,0.010405579437558758,0.006462036478143789,No,No,No,sales,low
0.1,0.95,0.01225459931638482,0.009617277965016428,0.010770060796906317,No,Yes,No,management,medium
0.73,0.97,0.010212166096987352,0.00926254230237238,0.010770060796906317,No,Yes,No,management,low
0.49,0.56,0.00612729965819241,0.00871073127159275,0.006462036478143789,Yes,No,No,management,low
0.44,0.5,0.004084866438794941,0.005833430896813243,0.006462036478143789,No,Yes,No,sales,medium
0.28,0.66,0.00612729965819241,0.007252373547389438,0.0043080243187625265,No,No,No,management,low
0.37,0.48,0.004084866438794941,0.006266996706711525,0.006462036478143789,No,Yes,No,sales,low
0.52,0.37,0.004084866438794941,0.004650978687999748,0.0043080243187625265,No,No,No,technical,high
0.76,0.85,0.00612729965819241,0.008040675019931769,0.0043080243187625265,Yes,No,No,technical,medium
0.5,0.89,0.010212166096987352,0.008750146345219865,0.006462036478143789,No,No,No,sales,low
0.89,0.92,0.008169732877589882,0.006503487148474224,0.010770060796906317,No,No,No,management,medium
0.96,0.93,0.010212166096987352,0.005557525381423428,0.0043080243187625265,Yes,No,No,sales,medium
0.89,0.71,0.010212166096987352,0.007173543400135205,0.0043080243187625265,Yes,No,No,management,medium
0.71,0.64,0.008169732877589882,0.00744944891552502,0.006462036478143789,No,No,No,technical,medium
0.93,0.64,0.008169732877589882,0.009972013627660477,0.006462036478143789,No,No,No,technical,low
0.87,0.64,0.010212166096987352,0.009223127228745263,0.0043080243187625265,Yes,No,No,management,medium
0.93,0.76,0.008169732877589882,0.008158920240813118,0.0043080243187625265,No,No,No,technical,medium
0.42,0.53,0.00612729965819241,0.007843599651796186,0.008616048637525053,No,Yes,No,technical,medium
0.86,1.0,0.010212166096987352,0.010129673922168942,0.010770060796906317,No,Yes,No,technical,medium
0.63,0.93,0.008169732877589882,0.00938078752325373,0.0043080243187625265,No,No,No,technical,low
0.45,0.49,0.004084866438794941,0.005281619866033612,0.006462036478143789,No,Yes,No,technical,medium
0.49,0.54,0.008169732877589882,0.00847424082983005,0.008616048637525053,No,No,No,management,medium
0.85,0.53,0.00612729965819241,0.008907806639728332,0.0043080243187625265,No,No,No,sales,low
0.76,0.72,0.010212166096987352,0.008986636786982565,0.0043080243187625265,No,No,No,sales,high
0.39,0.51,0.004084866438794941,0.005202789718779379,0.006462036478143789,No,Yes,No,management,medium
0.59,0.59,0.008169732877589882,0.009617277965016428,0.006462036478143789,No,No,No,management,medium
0.68,0.54,0.00612729965819241,0.010642069879321458,0.008616048637525053,Yes,No,No,sales,low
0.54,0.68,0.00612729965819241,0.006227581633084409,0.006462036478143789,No,No,No,sales,low
0.09,0.95,0.01225459931638482,0.010247919143050293,0.008616048637525053,Yes,Yes,No,technical,low
0.1,0.8,0.014297032535782291,0.011075635689219739,0.008616048637525053,No,Yes,No,technical,low
0.52,0.62,0.010212166096987352,0.009420202596880846,0.0043080243187625265,No,No,No,sales,medium
0.73,0.52,0.008169732877589882,0.00847424082983005,0.006462036478143789,No,No,No,management,low
0.57,0.61,0.004084866438794941,0.00744944891552502,0.0043080243187625265,Yes,No,No,technical,high
0.85,0.83,0.00612729965819241,0.008907806639728332,0.0043080243187625265,No,No,No,technical,medium
0.72,0.84,0.008169732877589882,0.010090258848541827,0.010770060796906317,No,Yes,No,technical,low
0.8,0.74,0.010212166096987352,0.009026051860609681,0.006462036478143789,Yes,No,No,technical,low
0.37,0.52,0.004084866438794941,0.005636355528677661,0.006462036478143789,No,Yes,No,management,low
0.71,0.61,0.004084866438794941,0.008513655903457167,0.0043080243187625265,No,No,No,technical,medium
0.63,0.83,0.008169732877589882,0.006266996706711525,0.0043080243187625265,No,No,No,management,low
0.76,0.51,0.008169732877589882,0.009538447817762195,0.006462036478143789,No,No,No,sales,medium
0.48,0.51,0.008169732877589882,0.007922429799050418,0.008616048637525053,No,No,No,management,low
0.7,0.92,0.010212166096987352,0.007173543400135205,0.006462036478143789,No,No,No,management,low
0.63,0.88,0.010212166096987352,0.010247919143050293,0.006462036478143789,No,No,No,management,medium
0.92,0.58,0.008169732877589882,0.007922429799050418,0.0043080243187625265,No,No,No,management,low
0.51,0.94,0.008169732877589882,0.006109336412203059,0.006462036478143789,No,No,No,management,medium
0.77,0.98,0.010212166096987352,0.010208504069423176,0.012924072956287579,No,Yes,No,technical,low
0.88,0.45,0.010212166096987352,0.010799730173829923,0.0043080243187625265,Yes,No,No,management,medium
0.81,0.56,0.00612729965819241,0.005596940455050545,0.006462036478143789,No,No,No,sales,low
0.6,0.54,0.008169732877589882,0.007173543400135205,0.012924072956287579,No,No,No,sales,medium
0.38,0.55,0.004084866438794941,0.005833430896813243,0.006462036478143789,No,Yes,No,management,low
0.99,0.99,0.008169732877589882,0.0076859393572877195,0.0043080243187625265,No,No,No,sales,low
0.67,0.69,0.00612729965819241,0.009104882007863914,0.006462036478143789,No,No,Yes,technical,medium
0.11,0.91,0.014297032535782291,0.011312126130982439,0.008616048637525053,No,Yes,No,sales,low
0.8,0.91,0.00612729965819241,0.007961844872677535,0.0043080243187625265,No,No,No,sales,medium
0.41,0.54,0.004084866438794941,0.005715185675931894,0.006462036478143789,No,Yes,No,management,low
0.55,0.87,0.00612729965819241,0.00949903274413508,0.008616048637525053,No,No,No,management,low
0.83,0.73,0.008169732877589882,0.009735523185897777,0.0043080243187625265,No,No,No,management,medium
0.68,0.63,0.010212166096987352,0.007291788621016555,0.008616048637525053,No,No,No,technical,medium
0.63,0.57,0.00612729965819241,0.009538447817762195,0.006462036478143789,No,No,No,technical,low
0.98,1.0,0.008169732877589882,0.007961844872677535,0.006462036478143789,No,No,No,management,low
0.4,0.53,0.004084866438794941,0.005951676117694593,0.006462036478143789,No,Yes,No,management,low
0.89,0.73,0.00612729965819241,0.010799730173829923,0.0043080243187625265,No,No,No,sales,medium
0.11,0.83,0.01225459931638482,0.010326749290304527,0.008616048637525053,No,Yes,No,management,low
0.77,0.79,0.00612729965819241,0.006188166559457292,0.006462036478143789,No,No,Yes,sales,medium
0.66,0.82,0.008169732877589882,0.010129673922168942,0.006462036478143789,Yes,No,No,sales,medium
0.89,0.85,0.008169732877589882,0.007922429799050418,0.0043080243187625265,Yes,No,No,management,low
0.52,0.86,0.010212166096987352,0.006621732369355574,0.006462036478143789,No,No,No,technical,medium
0.84,0.77,0.008169732877589882,0.010326749290304527,0.008616048637525053,No,No,No,technical,low
0.8,0.75,0.00612729965819241,0.010563239732067225,0.0043080243187625265,No,Yes,No,sales,medium
0.82,0.78,0.010212166096987352,0.00914429708149103,0.006462036478143789,No,No,No,technical,low
0.89,0.51,0.008169732877589882,0.007291788621016555,0.006462036478143789,Yes,No,No,sales,high
0.82,0.58,0.004084866438794941,0.009774938259524895,0.012924072956287579,No,No,No,technical,low
0.73,0.99,0.010212166096987352,0.010326749290304527,0.010770060796906317,No,Yes,No,technical,medium
0.49,0.57,0.00612729965819241,0.00756769413640637,0.006462036478143789,No,No,No,technical,medium
0.12,0.39,0.010212166096987352,0.006345826853965758,0.008616048637525053,No,No,No,management,low
0.55,0.45,0.00612729965819241,0.0070552981792538555,0.0043080243187625265,Yes,No,No,sales,low
0.81,0.64,0.008169732877589882,0.008395410682575816,0.006462036478143789,No,No,No,management,medium
0.78,0.6,0.008169732877589882,0.008119505167186002,0.006462036478143789,No,No,No,sales,medium
0.85,0.97,0.008169732877589882,0.010484409584812992,0.012924072956287579,No,Yes,No,technical,low
0.52,0.55,0.00612729965819241,0.008868391566101214,0.0043080243187625265,No,No,No,technical,low
0.51,0.79,0.010212166096987352,0.008750146345219865,0.0043080243187625265,No,No,No,technical,low
0.62,0.94,0.008169732877589882,0.00993259855403336,0.008616048637525053,No,No,No,sales,low
0.7,0.89,0.01225459931638482,0.008434825756202934,0.0043080243187625265,No,No,No,sales,low
0.86,0.79,0.00612729965819241,0.009538447817762195,0.0043080243187625265,No,No,No,management,low
0.52,0.61,0.00612729965819241,0.008001259946304651,0.006462036478143789,No,No,No,sales,high
0.21,0.87,0.008169732877589882,0.005833430896813243,0.010770060796906317,No,No,No,sales,medium
0.52,0.98,0.010212166096987352,0.008553070977084283,0.0043080243187625265,Yes,No,No,technical,low
0.74,0.6,0.008169732877589882,0.010799730173829923,0.021540121593812633,Yes,No,No,technical,medium
0.7,0.93,0.008169732877589882,0.00949903274413508,0.006462036478143789,No,No,No,sales,low
0.51,0.8,0.008169732877589882,0.007804184578169069,0.012924072956287579,No,No,No,management,medium
0.61,0.9,0.00612729965819241,0.008828976492474098,0.006462036478143789,No,No,No,management,low
0.85,0.51,0.00612729965819241,0.0060305062649488265,0.008616048637525053,No,No,No,technical,medium
0.75,0.73,0.008169732877589882,0.010799730173829923,0.0043080243187625265,No,No,No,technical,low
0.94,0.59,0.00612729965819241,0.009223127228745263,0.0043080243187625265,No,No,No,management,medium
0.82,0.65,0.008169732877589882,0.005833430896813243,0.006462036478143789,No,No,No,sales,high
0.39,0.75,0.01225459931638482,0.007291788621016555,0.006462036478143789,No,No,Yes,technical,high
0.86,1.0,0.010212166096987352,0.010129673922168942,0.010770060796906317,No,Yes,No,technical,medium
0.8,0.99,0.010212166096987352,0.007370618768270787,0.006462036478143789,Yes,No,No,technical,medium
0.55,0.96,0.00612729965819241,0.007646524283660603,0.006462036478143789,No,No,No,technical,medium
0.66,0.92,0.004084866438794941,0.004020337509965884,0.008616048637525053,No,No,No,technical,medium
0.81,0.87,0.008169732877589882,0.010011428701287593,0.010770060796906317,No,Yes,No,management,low
0.53,0.53,0.008169732877589882,0.008080090093558884,0.006462036478143789,No,No,No,sales,low
0.76,0.83,0.008169732877589882,0.009696108112270662,0.0043080243187625265,No,No,No,sales,low
0.59,0.55,0.00612729965819241,0.0070552981792538555,0.006462036478143789,No,No,No,management,medium
0.75,0.83,0.008169732877589882,0.005242204792406496,0.008616048637525053,No,No,No,management,high
0.17,0.78,0.01225459931638482,0.01119388091010109,0.008616048637525053,No,No,No,management,medium
0.4,0.51,0.004084866438794941,0.006148751485830176,0.006462036478143789,No,Yes,No,sales,medium
0.27,0.75,0.010212166096987352,0.010405579437558758,0.006462036478143789,No,No,No,technical,medium
0.75,0.75,0.010212166096987352,0.005242204792406496,0.0043080243187625265,No,No,No,sales,low
0.59,0.95,0.010212166096987352,0.010011428701287593,0.0043080243187625265,No,No,No,technical,medium
0.36,0.4,0.008169732877589882,0.004493318393491283,0.008616048637525053,Yes,No,No,technical,low
0.1,0.94,0.01225459931638482,0.011233295983728206,0.008616048637525053,No,Yes,No,management,medium
0.61,0.47,0.008169732877589882,0.007134128326508089,0.010770060796906317,No,No,No,technical,low
0.6,0.54,0.00612729965819241,0.007291788621016555,0.0043080243187625265,No,No,No,technical,low
0.39,0.49,0.004084866438794941,0.00508454449789803,0.006462036478143789,No,Yes,No,technical,medium
0.95,0.83,0.008169732877589882,0.00993259855403336,0.0043080243187625265,No,No,No,sales,high
0.16,0.46,0.01225459931638482,0.009459617670507962,0.0043080243187625265,No,No,No,technical,low
0.39,0.67,0.01225459931638482,0.010878560321084156,0.012924072956287579,No,No,No,sales,medium
0.11,0.85,0.014297032535782291,0.011903352235389186,0.008616048637525053,No,Yes,No,sales,low
0.37,0.52,0.004084866438794941,0.006109336412203059,0.006462036478143789,No,Yes,No,technical,medium
0.88,0.87,0.010212166096987352,0.010129673922168942,0.006462036478143789,No,No,No,management,medium
0.87,0.84,0.010212166096987352,0.0053998650869149616,0.0043080243187625265,No,No,No,technical,low
0.43,0.47,0.004084866438794941,0.00587284597044036,0.006462036478143789,No,Yes,No,sales,medium
0.1,0.85,0.014297032535782291,0.010996805541965506,0.008616048637525053,No,Yes,No,technical,medium
0.97,0.49,0.00612729965819241,0.007843599651796186,0.0043080243187625265,No,No,No,management,medium
0.73,0.84,0.00612729965819241,0.008513655903457167,0.017232097275050106,No,No,No,technical,medium
0.55,0.72,0.00612729965819241,0.008040675019931769,0.0043080243187625265,No,No,No,technical,low
0.63,0.43,0.004084866438794941,0.008750146345219865,0.008616048637525053,No,No,No,technical,high
0.66,0.59,0.00612729965819241,0.005715185675931894,0.006462036478143789,No,No,No,management,medium
0.44,0.49,0.004084866438794941,0.005715185675931894,0.006462036478143789,No,Yes,No,sales,low
0.84,0.85,0.008169732877589882,0.008158920240813118,0.021540121593812633,No,No,No,sales,low
0.89,0.58,0.00612729965819241,0.006582317295728457,0.006462036478143789,No,No,No,management,medium
0.53,0.85,0.004084866438794941,0.006464072074847108,0.010770060796906317,No,Yes,No,management,low
0.27,0.48,0.008169732877589882,0.007291788621016555,0.0043080243187625265,No,No,No,management,low
0.73,0.6,0.008169732877589882,0.008750146345219865,0.006462036478143789,No,No,No,technical,medium
0.6,0.88,0.008169732877589882,0.00689763788474539,0.006462036478143789,No,No,No,management,low
0.99,0.98,0.008169732877589882,0.010208504069423176,0.006462036478143789,No,No,No,management,low
0.94,0.58,0.010212166096987352,0.00847424082983005,0.0043080243187625265,No,No,No,technical,low
0.87,0.92,0.008169732877589882,0.010366164363931642,0.006462036478143789,No,No,No,technical,medium
0.87,0.71,0.008169732877589882,0.006188166559457292,0.0043080243187625265,No,No,No,management,medium
0.62,0.75,0.010212166096987352,0.006503487148474224,0.008616048637525053,No,No,No,sales,medium
0.42,0.48,0.010212166096987352,0.007528279062779254,0.010770060796906317,No,No,No,technical,medium
0.42,0.47,0.01225459931638482,0.006858222811118273,0.010770060796906317,No,No,No,technical,low
0.22,0.61,0.00612729965819241,0.005833430896813243,0.010770060796906317,No,No,No,sales,medium
0.89,0.65,0.00612729965819241,0.008198335314440234,0.0043080243187625265,No,No,No,management,low
0.65,1.0,0.008169732877589882,0.0076859393572877195,0.006462036478143789,No,No,No,management,low
0.37,0.54,0.004084866438794941,0.00599109119132171,0.006462036478143789,No,Yes,No,management,medium
0.63,0.93,0.00612729965819241,0.009301957375999497,0.008616048637525053,No,No,No,sales,high
0.84,0.85,0.00612729965819241,0.009577862891389313,0.0043080243187625265,No,No,No,sales,low
0.58,0.6,0.008169732877589882,0.005794015823186127,0.006462036478143789,No,No,No,technical,medium
0.67,0.66,0.01225459931638482,0.00599109119132171,0.006462036478143789,No,No,No,technical,medium
0.86,0.85,0.00612729965819241,0.010011428701287593,0.006462036478143789,No,No,No,technical,medium
0.96,0.81,0.008169732877589882,0.007212958473762321,0.006462036478143789,No,No,No,sales,medium
0.79,0.93,0.010212166096987352,0.0066611474429826905,0.006462036478143789,No,No,No,technical,medium
1.0,0.87,0.008169732877589882,0.00508454449789803,0.010770060796906317,No,No,No,management,medium
0.13,0.8,0.010212166096987352,0.008001259946304651,0.010770060796906317,No,No,No,sales,medium
0.7,0.96,0.00612729965819241,0.010366164363931642,0.006462036478143789,No,No,No,sales,medium
0.15,0.52,0.008169732877589882,0.010444994511185876,0.012924072956287579,No,No,No,management,low
0.15,0.75,0.00612729965819241,0.010208504069423176,0.017232097275050106,Yes,No,No,management,high
0.14,0.63,0.01225459931638482,0.00847424082983005,0.010770060796906317,No,No,No,sales,low
0.14,0.38,0.010212166096987352,0.004532733467118398,0.012924072956287579,Yes,No,No,management,high
0.74,0.91,0.004084866438794941,0.010405579437558758,0.006462036478143789,No,No,No,management,low
0.59,0.93,0.00612729965819241,0.010444994511185876,0.006462036478143789,Yes,No,No,sales,low
0.83,0.9,0.010212166096987352,0.009656693038643546,0.010770060796906317,No,Yes,No,technical,low
0.6,0.79,0.008169732877589882,0.010326749290304527,0.006462036478143789,No,No,No,sales,low
0.91,0.58,0.00612729965819241,0.010129673922168942,0.006462036478143789,No,No,No,management,medium
0.84,0.8,0.008169732877589882,0.009301957375999497,0.006462036478143789,No,No,No,management,low
0.25,0.69,0.00612729965819241,0.007370618768270787,0.008616048637525053,No,No,No,management,medium
0.96,0.93,0.00612729965819241,0.00938078752325373,0.0043080243187625265,No,No,No,technical,low
0.69,0.94,0.008169732877589882,0.009420202596880846,0.006462036478143789,No,No,No,technical,low
0.09,0.9,0.014297032535782291,0.011390956278236672,0.010770060796906317,No,Yes,No,technical,low
0.43,0.47,0.004084866438794941,0.005675770602304777,0.006462036478143789,No,Yes,No,management,medium
0.17,0.59,0.008169732877589882,0.0070552981792538555,0.008616048637525053,No,No,No,technical,low
0.47,0.55,0.008169732877589882,0.003941507362711651,0.008616048637525053,Yes,No,No,technical,low
0.13,0.89,0.008169732877589882,0.00981435333315201,0.012924072956287579,Yes,No,No,management,medium
0.49,0.6,0.008169732877589882,0.010405579437558758,0.0043080243187625265,Yes,No,No,technical,low
0.88,0.6,0.008169732877589882,0.006385241927592875,0.0043080243187625265,No,No,No,technical,low
0.35,0.8,0.00612729965819241,0.0053998650869149616,0.010770060796906317,No,No,No,management,low
0.91,0.77,0.008169732877589882,0.006582317295728457,0.006462036478143789,Yes,No,No,management,medium
0.92,0.83,0.010212166096987352,0.010642069879321458,0.006462036478143789,No,No,No,technical,low
0.4,0.49,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,sales,low
0.42,0.54,0.004084866438794941,0.005636355528677661,0.006462036478143789,Yes,Yes,No,sales,low
0.53,0.75,0.008169732877589882,0.009459617670507962,0.008616048637525053,No,No,No,technical,low
0.88,0.61,0.008169732877589882,0.006976468031999622,0.008616048637525053,Yes,No,No,management,low
0.54,0.49,0.004084866438794941,0.006109336412203059,0.0043080243187625265,Yes,No,No,management,medium
0.23,0.66,0.008169732877589882,0.0083559956089487,0.008616048637525053,Yes,No,No,sales,low
0.57,0.78,0.00612729965819241,0.008119505167186002,0.008616048637525053,No,No,No,technical,medium
0.87,0.75,0.00612729965819241,0.008750146345219865,0.006462036478143789,No,No,No,management,low
0.54,0.5,0.008169732877589882,0.008828976492474098,0.006462036478143789,No,No,No,management,low
0.51,0.39,0.010212166096987352,0.005202789718779379,0.012924072956287579,Yes,No,Yes,technical,low
0.42,0.47,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,sales,low
0.88,0.5,0.00612729965819241,0.005596940455050545,0.006462036478143789,No,No,No,sales,low
0.56,0.77,0.010212166096987352,0.00938078752325373,0.008616048637525053,No,No,No,technical,medium
0.42,0.57,0.004084866438794941,0.005794015823186127,0.006462036478143789,Yes,Yes,No,technical,low
0.52,0.44,0.00612729965819241,0.004690393761626865,0.0043080243187625265,No,No,No,sales,low
0.78,0.69,0.008169732877589882,0.007961844872677535,0.006462036478143789,No,No,No,technical,low
0.55,0.4,0.00612729965819241,0.005478695234169195,0.017232097275050106,No,No,Yes,management,medium
0.59,0.98,0.008169732877589882,0.007804184578169069,0.006462036478143789,No,No,No,technical,low
0.69,0.83,0.008169732877589882,0.00993259855403336,0.006462036478143789,No,No,No,technical,medium
0.9,0.96,0.008169732877589882,0.01016908899579606,0.010770060796906317,No,Yes,No,technical,medium
0.66,0.99,0.008169732877589882,0.0076859393572877195,0.006462036478143789,No,No,No,management,low
0.35,0.6,0.010212166096987352,0.009420202596880846,0.010770060796906317,No,No,No,management,medium
0.83,0.5,0.01225459931638482,0.006503487148474224,0.006462036478143789,No,No,No,technical,medium
0.33,0.46,0.010212166096987352,0.010287334216677409,0.012924072956287579,Yes,No,No,management,low
0.37,0.57,0.004084866438794941,0.005045129424270913,0.006462036478143789,No,Yes,No,sales,medium
0.26,0.39,0.00612729965819241,0.0039020922890845343,0.008616048637525053,No,No,No,management,medium
0.36,0.55,0.00612729965819241,0.007528279062779254,0.006462036478143789,No,No,No,technical,high
0.1,0.81,0.01225459931638482,0.01060265480569434,0.008616048637525053,No,Yes,No,sales,medium
0.92,0.81,0.00612729965819241,0.007725354430914836,0.0043080243187625265,No,No,No,sales,medium
0.56,0.5,0.00612729965819241,0.006148751485830176,0.006462036478143789,Yes,No,No,sales,medium
0.5,0.95,0.010212166096987352,0.0053998650869149616,0.006462036478143789,No,No,No,technical,low
0.57,0.85,0.008169732877589882,0.006464072074847108,0.006462036478143789,No,No,No,sales,low
0.69,0.79,0.00612729965819241,0.008158920240813118,0.006462036478143789,No,No,No,technical,medium
0.54,0.76,0.010212166096987352,0.008907806639728332,0.0043080243187625265,No,No,No,management,low
0.75,0.61,0.00612729965819241,0.010366164363931642,0.006462036478143789,No,No,No,sales,low
0.65,0.37,0.00612729965819241,0.006700562516609807,0.012924072956287579,No,No,No,management,low
0.84,0.94,0.010212166096987352,0.008750146345219865,0.012924072956287579,No,Yes,No,technical,low
0.11,0.89,0.01225459931638482,0.010720900026575692,0.008616048637525053,No,Yes,No,technical,medium
0.85,0.85,0.008169732877589882,0.009735523185897777,0.012924072956287579,No,Yes,No,technical,low
0.78,0.5,0.008169732877589882,0.006109336412203059,0.008616048637525053,No,No,No,technical,low
0.52,0.59,0.00612729965819241,0.006464072074847108,0.006462036478143789,No,No,No,technical,medium
0.8,0.82,0.00612729965819241,0.007015883105626739,0.006462036478143789,No,No,No,management,low
0.76,0.66,0.010212166096987352,0.008119505167186002,0.0043080243187625265,No,No,No,management,medium
0.43,0.51,0.004084866438794941,0.005360450013287846,0.006462036478143789,No,Yes,No,management,medium
0.49,0.52,0.010212166096987352,0.007410033841897904,0.008616048637525053,No,No,No,technical,medium
0.36,0.6,0.004084866438794941,0.005360450013287846,0.012924072956287579,No,No,No,technical,low
0.74,0.73,0.00612729965819241,0.010523824658440109,0.006462036478143789,No,No,No,technical,low
0.9,0.81,0.01225459931638482,0.010760315100202807,0.010770060796906317,No,No,No,technical,medium
0.5,0.92,0.008169732877589882,0.010484409584812992,0.015078085115668842,No,No,No,technical,medium
0.77,0.5,0.008169732877589882,0.006818807737491156,0.0043080243187625265,Yes,No,No,technical,low
0.85,1.0,0.01225459931638482,0.010247919143050293,0.006462036478143789,Yes,Yes,No,technical,low
0.6,0.77,0.008169732877589882,0.006188166559457292,0.008616048637525053,No,No,No,technical,low
0.09,0.96,0.01225459931638482,0.010208504069423176,0.008616048637525053,No,Yes,No,management,low
0.48,0.63,0.00612729965819241,0.007094713252880972,0.0043080243187625265,Yes,No,No,technical,low
0.12,0.7,0.008169732877589882,0.010878560321084156,0.008616048637525053,No,No,No,sales,low
0.1,0.93,0.01225459931638482,0.011351541204609555,0.008616048637525053,No,Yes,No,sales,medium
0.38,0.6,0.010212166096987352,0.005715185675931894,0.010770060796906317,No,No,No,management,medium
0.78,0.43,0.008169732877589882,0.01083914524745704,0.006462036478143789,No,No,No,management,low
0.96,0.81,0.00612729965819241,0.009735523185897777,0.006462036478143789,No,No,No,technical,low
0.28,0.7,0.004084866438794941,0.006464072074847108,0.008616048637525053,No,No,No,management,medium
0.97,0.66,0.01225459931638482,0.006464072074847108,0.010770060796906317,No,No,No,management,low
0.55,0.62,0.010212166096987352,0.008907806639728332,0.006462036478143789,No,No,No,management,medium
0.54,0.73,0.00612729965819241,0.006188166559457292,0.006462036478143789,No,No,No,technical,low
0.74,0.99,0.008169732877589882,0.006148751485830176,0.006462036478143789,No,No,No,technical,medium
0.31,0.86,0.00612729965819241,0.008080090093558884,0.010770060796906317,No,No,No,technical,low
0.79,0.75,0.008169732877589882,0.010208504069423176,0.006462036478143789,No,No,No,sales,medium
0.56,0.74,0.00612729965819241,0.006069921338575942,0.0043080243187625265,No,No,No,management,medium
0.65,0.94,0.008169732877589882,0.006858222811118273,0.006462036478143789,No,No,No,sales,medium
0.49,0.73,0.008169732877589882,0.007291788621016555,0.006462036478143789,No,No,No,sales,low
0.68,0.97,0.00612729965819241,0.006858222811118273,0.0043080243187625265,No,No,No,management,low
0.5,0.68,0.00612729965819241,0.009656693038643546,0.008616048637525053,No,No,No,management,medium
0.11,0.96,0.014297032535782291,0.010917975394711274,0.010770060796906317,No,Yes,No,sales,low
0.11,0.83,0.01225459931638482,0.010326749290304527,0.010770060796906317,No,Yes,No,management,low
0.74,0.63,0.00612729965819241,0.007094713252880972,0.0043080243187625265,No,No,No,management,low
0.96,0.51,0.008169732877589882,0.008868391566101214,0.006462036478143789,No,No,No,management,medium
0.57,0.61,0.008169732877589882,0.006227581633084409,0.010770060796906317,No,Yes,No,management,medium
0.76,0.81,0.00612729965819241,0.00689763788474539,0.006462036478143789,No,No,No,technical,medium
0.7,0.88,0.008169732877589882,0.007094713252880972,0.0043080243187625265,No,No,No,management,medium
0.66,0.91,0.010212166096987352,0.009774938259524895,0.008616048637525053,No,Yes,No,technical,low
